AT1G01010	5.260545543	5.401347574	7.923317628	7.359598485	5.71679451	5.477218272	8.730413387	8.793739943	5.362287151	5.434730106	9.029850392	9.225949345	5.434766899	5.53006788	9.110415056	9.341559825	5.874593459	5.633647879	9.427578461	7.67193309	5.443536573	5.549956081	9.028014314	8.927497854	6.345572518	6.594884671	8.460742279	7.299353467	5.592804454	5.621342559	5.256014313	5.180337442	6.407876789	6.572014688	7.095744351	7.364551778	5.82409243	6.049748441	5.859288139	5.351122672	6.810005568	7.854906018	7.034802118	7.159028452	5.875170157	5.581452374	5.683721041	6.638705293	5.887451813	6.329277612	7.340446744	7.397790258	7.585854983	7.832807201	7.834258361	8.024010122	6.189560321	5.891783325	6.751434374	6.31112528	6.268596185	6.507081539	6.217760876	6.264854068	6.607482749	7.230285341	8.266091427	6.723230635	7.996126911	7.64423377	7.166480411	8.59748431	7.836504661	8.614947221	7.823544038	8.259524462	7.725365001	9.215311269	8.21489256	8.568924537	6.950749589	7.586997414	7.061765859	7.441804578	7.548362235	7.873699461	8.076160817	7.529264103	7.81367205	7.99947286	7.47722215	7.600761662	6.609403794	6.658870728	7.08478791	6.872936924	6.805202341	6.797721227	7.157559427	7.343317836	6.929832375	7.197149909	7.461929691	7.135567173	6.969640939	7.07246844	7.026043089	7.180642647
AT1G01030	5.132406543	5.324067781	5.00469002	4.799867891	5.32292237	5.283747504	4.77917673	4.900502846	5.177168259	5.2796508	5.011716494	5.27215459	4.678639673	4.978907317	4.77984667	5.176285625	5.021318299	4.997440074	4.58124768	4.665105327	5.307060669	4.958000899	4.63209661	4.829014118	4.850711163	4.98610937	4.748032194	4.905020228	5.055123733	4.86407699	4.788143807	4.805797538	4.819529599	4.788949412	4.767275316	4.850572099	5.054247881	4.906596895	4.833318234	4.540942885	4.903044162	4.730895818	4.800372744	4.984700961	4.707161095	4.835417437	4.747049531	5.872372702	5.307642948	4.823126793	5.184570414	5.019809479	5.323997674	5.002345467	4.896798704	5.103511161	4.98231382	4.854894546	5.194527534	4.985015073	4.353750262	4.504294826	5.06504476	4.953920189	5.083511393	5.531939583	4.921103949	4.947726704	5.944197714	5.76457486	5.160285756	4.645492853	4.754729025	5.629242027	4.316280679	4.747016815	4.863071701	4.704865176	4.566716934	4.721359661	4.277851147	4.112692267	4.238888302	4.333152401	4.27031341	4.120968355	4.245640772	4.436792635	4.380692443	4.344716356	4.284272205	4.221080976	4.751133439	4.435600237	5.441470724	5.038200192	4.689196152	4.349016957	4.527164383	4.489650088	4.866711831	4.508609878	4.686453595	4.762350853	4.804933085	4.580426505	4.661808674	4.475424838
AT1G01060	10.33383407	10.53726169	7.464490986	7.351986304	10.26980735	10.56213826	7.162002072	6.75983155	7.612848903	7.890687737	5.799489039	6.008871163	6.10955978	6.369846747	5.931723029	5.781774225	6.160359876	6.206868333	6.337069764	6.275275812	10.66317424	10.59552177	8.707607879	8.800332543	7.25569258	7.806880598	6.606340615	6.681941971	6.837975266	6.937002157	6.661724912	6.791854007	6.700493951	6.495370911	6.557461993	6.86710996	6.836363954	6.576752603	6.756032534	6.489224192	6.587894179	6.68099648	6.9780558	7.330829487	9.634369461	9.43167495	8.808446791	7.34261461	6.771703583	6.789461095	7.68484128	7.662615334	7.629002757	6.817145806	7.338203845	7.286780681	7.004588707	7.027794632	7.384169314	6.606214616	6.952193336	6.733594424	5.983535255	6.234360628	6.30805732	6.270283702	6.443678252	6.578059243	8.255986521	8.295441277	7.596717967	6.965756511	6.621261269	6.956865881	6.681754017	6.514116816	6.977744863	6.035633585	6.323983278	6.43645211	7.644752649	7.955110244	7.519012627	7.483579471	7.746236098	7.852336414	7.710475821	7.931158679	8.078576095	7.865732621	7.350221494	7.718614406	7.519399551	6.565591596	7.089643158	6.78759099	7.279413946	6.893530833	7.157226617	6.580152678	7.40637726	6.870369502	6.818235362	6.788791182	7.23401081	7.053389625	6.995806986	6.775752353
AT1G01160	7.97257616	8.150692635	8.81750183	8.346427895	8.310213467	8.165592548	8.52841182	8.32479058	7.799786784	7.485589084	8.222935427	8.133619635	8.062409526	7.935694185	8.170665846	8.059426384	8.07451532	7.973528169	8.369957551	8.331336611	8.186966144	8.18886091	7.838437048	7.876503997	8.65848586	8.685158014	7.782181311	7.879193008	8.794401329	8.485803906	7.825900458	7.944603138	7.233949247	7.073844654	7.247847512	7.355235531	8.749381309	8.523638623	7.795658795	8.172136273	7.38118367	7.062334081	7.24679486	7.462485051	9.058926843	9.2233449	8.971295763	7.718835487	7.726135253	7.942086999	7.763894767	8.018193789	7.704077416	7.870081866	8.405578196	7.876781323	8.481075873	8.829424764	8.260455152	8.304921601	7.483264396	7.358205922	8.025379303	7.857167617	7.899062897	7.195488125	7.634460298	7.701054036	7.068567668	6.850082695	7.75020091	9.042044766	8.580083832	7.587873599	8.179312038	8.208653021	7.891768443	7.497800585	8.140315433	8.421121917	8.864541678	8.59599968	8.525361149	8.621841166	8.557332507	8.451740421	9.178729615	8.65181916	8.647990022	8.599180873	8.380084711	8.54242884	8.191889946	8.108121714	7.983691382	7.96281497	8.413589672	8.334738983	8.442848106	8.256761481	8.607286335	8.723758811	8.237208114	8.94408309	8.385505602	8.521901218	8.138534048	8.412485042
AT1G01250	5.576541185	5.470425198	4.911941005	4.661486627	5.399142663	5.313308349	4.797273388	4.706639792	6.765549266	6.737931188	4.786986664	4.772765506	7.047096234	6.974251215	4.782919637	4.731283136	6.631924184	6.899732396	5.174422592	4.872542949	7.222268302	6.730042303	4.915281016	4.806931984	4.956586228	4.810364094	4.941960153	4.767528562	5.130380073	4.897573905	4.866813429	4.882069817	5.175643178	4.970863796	4.974875447	5.341469316	4.961618273	5.047350549	5.024834115	5.144199713	5.189231065	4.972019532	4.980651537	5.028321263	4.636059763	4.924991362	4.883948183	4.975559256	4.666802149	4.761027397	4.695482026	4.733758143	4.690087091	4.823337804	5.032807873	4.879121588	4.627222132	4.515985814	4.773362129	4.864120912	4.971911378	4.987246586	4.77769301	5.019971199	4.801578944	5.196594037	5.446424802	4.743844483	5.241020386	4.969627718	4.822527163	5.01421223	5.070662874	5.004777559	4.662289504	4.512488152	4.72276522	5.054085394	4.786214602	4.849030102	4.515278354	4.634171358	4.589617342	4.515706844	4.480875356	4.712480814	4.74155336	4.350847591	4.678701584	4.401870491	4.606608175	4.455223955	4.422331494	4.948674734	5.100917905	4.507527465	4.694892705	4.602994523	4.712041764	4.757276472	4.644063556	5.116424713	4.942642565	5.149417681	4.954575726	4.761786647	4.97237262	4.831022042
AT1G01260	6.863275329	6.904245543	8.090752671	7.76563024	7.17171318	7.358399452	8.039671101	8.247470614	6.756573341	6.50762216	8.074651786	8.22153145	6.946430968	6.677367901	7.894774584	7.909558978	7.132796973	6.784368062	7.265026167	7.454154455	7.015526958	6.911610512	7.366633754	7.249129844	7.361125638	7.411621623	7.407285019	8.013053858	7.926984352	7.753031898	8.27263564	8.184294239	7.186728647	7.203290947	7.428081124	6.977275791	8.174662154	7.686925423	7.598189465	7.807304808	6.537823008	6.146774658	6.924713733	6.754729908	7.825100035	7.55293516	7.586486886	7.286433193	7.737986084	7.890023102	7.289832446	8.040729346	8.369747438	7.313398468	7.661235833	6.867426626	7.71712693	8.187339443	7.350066988	7.207533668	6.62396338	7.125171144	8.275669178	8.369672667	8.065943078	8.133385093	8.832788105	7.783655324	6.434090617	6.677879662	7.046819625	7.861834109	7.430021788	7.035733857	7.981137218	7.543448906	7.569131423	8.81020815	8.857545712	7.275892673	7.288295622	7.606663484	7.70908148	7.547156047	7.870479106	7.757745534	7.457622318	7.525119374	7.644748776	7.470009594	7.758178645	7.439310175	7.784689931	7.569401764	7.543926396	7.442270442	7.710560664	7.443889599	7.725559074	7.713803299	8.100002745	7.860154015	7.759769098	7.435269773	7.897570689	7.94323637	7.436397874	7.284097809
AT1G01350	9.089866958	9.014797329	9.271295882	8.975746651	8.878055686	9.01871703	8.975041742	9.440737275	8.549065542	8.427319211	9.043218463	9.143024756	8.932581388	8.67029821	9.175853879	8.976986422	9.207928581	8.316843776	8.750884339	8.86808723	8.832227779	8.498384093	8.535325461	8.486626217	9.515214851	9.217719183	9.448850875	9.201116689	9.775297419	9.696645271	9.633419892	9.463182836	9.114691544	9.129769529	9.253097869	9.323003682	9.896971201	10.08269867	9.776488194	9.822538611	8.856959057	9.434586891	9.234690086	9.484425451	9.283598552	9.393748928	9.075030313	8.466518923	8.542931736	9.197702985	8.886304938	8.830392666	8.700481424	9.547742299	9.66830231	9.068688691	9.242328118	9.491337887	8.910696395	9.419831701	8.735601428	9.092684336	9.905580081	9.890255293	9.452354979	9.800708441	10.21600363	9.481470389	8.622012599	8.653987876	8.660377861	9.806088497	9.494783667	9.220113286	9.816234046	9.887888319	9.127889237	9.839030036	9.783886232	9.180873039	9.160247845	9.076635294	8.972702585	9.256589286	9.19020219	9.284960061	9.433458669	9.115662212	9.060855732	8.928310952	9.209847968	9.179950519	8.695260106	8.915731634	8.821996904	9.414933776	9.0874137	9.111039013	9.327074104	9.394517651	9.102156109	8.906690245	9.325810281	9.388085093	9.060211675	8.886425264	9.076916145	9.568151509
AT1G01380	4.507582598	4.400171845	4.504272999	4.710002191	4.378284363	4.516369573	4.6697758	4.737997181	4.473210055	4.511652735	4.864853835	4.490042774	4.250334983	4.321229878	4.438537802	4.419402457	4.157284559	4.320440156	4.5628075	4.68002194	4.215479216	4.388731127	4.471364117	4.677472604	6.72981488	5.464164968	7.260838714	5.792957784	6.066333503	6.364983031	6.433411582	6.504647469	5.122775009	5.620049476	5.026901727	4.984339657	7.130335824	7.156445224	6.715729621	6.662432923	6.803986793	6.702528319	5.457429504	5.79947286	4.680989263	4.956814958	4.887065947	4.699323506	4.467080391	4.577870616	4.745510301	4.406376514	4.557727735	4.733467776	4.753736641	4.931507351	4.564831392	4.569992395	4.772213988	4.870756504	6.017951485	5.90051828	6.740362268	6.434510075	5.772130271	5.087040259	5.478113596	5.221004364	5.225940214	5.12252911	5.334355808	5.971549198	5.561798626	5.855297577	6.796249433	7.330212947	6.398305322	5.782450917	5.143798938	6.158075469	5.130946226	4.762781431	5.414559976	5.184228666	5.676985652	5.476050837	5.04637022	5.246797859	5.236380704	4.899949148	5.044068062	5.012142017	5.58959801	5.441671387	6.234088036	6.775971167	5.611996792	5.86386157	6.501418161	6.164148294	7.104104849	6.732836183	7.718885418	7.673286372	5.760109164	5.903494039	6.901287757	7.028249335
AT1G01520	4.613394744	4.526293887	3.947562932	3.827405223	6.212719876	7.134145088	3.877442148	3.895825136	8.112190534	7.94692318	4.108557714	3.89727665	4.285339451	4.36757326	3.876563353	3.952115318	4.215926113	4.784478043	3.958818602	3.833311339	7.695712712	7.499516039	3.958364239	3.785689412	4.193427872	3.963107497	3.988861004	3.905108325	4.280017739	3.956257392	4.038449445	4.021513821	4.106740904	4.204514405	3.910794118	3.935701727	3.989514942	4.113565138	4.098473156	4.051999084	3.965619256	3.862590024	3.93232843	3.985925163	4.150154931	4.173605448	4.222331046	4.471087001	4.220024568	4.129219495	3.980822271	4.013351946	3.97911759	3.872548181	3.985880991	4.003326887	4.196022814	4.14833164	4.011516221	3.849002784	4.16564798	3.952798938	4.314863738	4.203401196	4.029916361	4.062221305	4.086420479	4.153012088	4.55229847	4.728397367	4.236286906	4.043118163	4.33781133	4.038105061	3.986933993	3.980502743	4.184323068	3.955881667	3.9072903	4.197804192	3.996681534	3.778374703	3.921178256	3.870856714	4.120243541	3.921305557	3.888884938	4.020505152	4.076934884	3.961979762	3.75986311	3.932431688	3.970528929	4.449356952	5.187200313	3.749065657	3.721488717	4.042584267	4.232566688	4.001363602	4.099575457	4.148938102	4.047908748	4.067518491	4.294280459	4.185603355	3.826736229	4.167089364
AT1G01530	4.104246253	4.16797799	4.053461329	4.014190155	4.343474449	4.225012296	4.158072454	3.935638469	4.136052879	4.273347021	4.051381428	4.082865027	4.119753325	4.158767554	4.086353873	3.980264763	4.13402609	4.042671212	4.23997948	3.960352269	4.15983623	4.163072989	3.976129789	4.043173998	4.454529808	4.131783269	3.976157707	4.053461329	4.431262041	4.200523557	4.105423283	4.231859697	4.322303167	4.203991688	4.392821092	4.096853264	4.323513217	4.266402649	4.328821554	4.23606036	4.215458004	4.306490185	4.116874212	4.286537172	4.292665045	4.27775534	4.201655271	4.582532438	4.288949844	4.271042032	4.327144797	4.247772442	4.382518406	4.100182159	4.082211023	4.304839883	4.290795219	4.219211588	4.221231192	4.267357788	4.352646137	4.13019733	4.289194234	4.007827888	4.370586252	4.126041468	4.168286531	4.210622536	4.769105304	4.622637995	4.397111272	4.164891867	3.934776821	4.24455731	3.975787789	3.923833138	4.317657789	4.115864892	4.338535187	4.141447313	4.17818967	3.802417018	4.012780693	4.15002631	4.078660678	4.022266941	4.227599663	4.019996419	4.177358135	4.050942487	4.031672294	4.007827888	4.257074672	4.367908682	4.40805255	4.451851224	3.772406517	3.934392465	4.168486632	4.160415504	4.343535733	4.157971615	3.953419599	4.130708619	4.1651692	4.261548564	4.123688762	3.889340266
